0.0,-66.98221,7.47235,-1.5227,0.01779,10.0
0.0,-66.8976,6.0868,-1.49637,0.02016,10.0
0.0,-66.77507,4.71217,-1.46687,0.02259,10.0
0.0,-66.6108,3.34972,-1.43418,0.02505,10.0
0.0,-66.40104,2.00092,-1.39831,0.02749,10.0
0.0,-66.14223,0.6674,-1.35933,0.02989,10.0
0.0,-65.83094,-0.649,-1.31733,0.03219,10.0
0.0,-65.46401,-1.94618,-1.27244,0.03437,10.0
0.0,-65.03854,-3.22182,-1.22484,0.03638,10.0
0.0,-64.55198,-4.47332,-1.17474,0.0382,10.0
0.0,-64.00211,-5.69781,-1.12235,0.03981,10.0
0.0,-63.38716,-6.89209,-1.06792,0.04119,10.0
0.0,-62.70581,-8.05265,-1.01167,0.04236,10.0
0.0,-61.95724,-9.17562,-0.9538,0.04334,10.0
0.0,-61.1412,-10.25679,-0.8945,0.04418,10.0
0.0,-60.25803,-11.29154,-0.83387,0.04493,10.0
0.0,-59.30873,-12.27487,-0.77196,0.04565,10.0
0.0,-58.29496,-13.20133,-0.70873,0.04643,10.0
0.0,-57.21916,-14.06507,-0.64404,0.04736,10.0
0.0,-56.08451,-14.85975,-0.57766,0.04847,10.0
0.0,-54.895,-15.57878,-0.50948,0.0496,10.0
0.0,-53.65522,-16.21586,-0.43967,0.05047,10.0
0.0,-52.37028,-16.76563,-0.36885,0.05073,10.0
0.0,-51.04561,-17.22439,-0.2981,0.04999,10.0
0.0,-49.68681,-17.59071,-0.22906,0.04786,10.0
0.0,-48.2995,-17.86616,-0.16385,0.04405,10.0
0.0,-46.88914,-18.05585,-0.10482,0.0387,10.0
0.0,-45.46096,-18.16829,-0.05385,0.03232,10.0
0.0,-44.01986,-18.2147,-0.0122,0.02541,10.0
0.0,-42.57031,-18.20817,0.01951,0.01834,10.0
0.0,-41.11632,-18.16285,0.04113,0.01143,10.0
0.0,-39.66132,-18.0932,0.05296,0.0049,10.0
0.0,-38.20811,-18.01312,0.0557,-0.001,10.0
0.0,-36.7588,-17.93521,0.0505,-0.00599,10.0
0.0,-35.31469,-17.8699,0.03898,-0.00971,10.0
0.0,-33.87621,-17.82472,0.02334,-0.0117,10.0
0.0,-32.44289,-17.80343,0.00639,-0.0116,10.0
0.0,-31.0133,-17.8056,-0.00893,-0.00952,10.0
0.0,-29.58533,-17.82693,-0.02006,-0.00583,10.0
0.0,-28.15651,-17.85995,-0.02499,-0.00092,10.0
0.0,-26.72437,-17.8948,-0.0223,0.00476,10.0
0.0,-25.28671,-17.91987,-0.01114,0.01078,10.0
0.0,-23.84203,-17.92263,0.00876,0.01673,10.0
0.0,-22.38978,-17.89026,0.03715,0.02226,10.0
0.0,-20.93075,-17.81044,0.07333,0.02711,10.0
0.0,-19.46739,-17.67206,0.1162,0.03106,10.0
0.0,-18.00415,-17.46594,0.16442,0.03402,10.0
0.0,-16.54776,-17.18551,0.21656,0.03618,10.0
0.0,-15.10714,-16.82704,0.27162,0.03796,10.0
0.0,-13.69277,-16.3893,0.3291,0.0397,10.0
0.0,-12.31591,-15.87299,0.38889,0.04167,10.0
0.0,-10.98791,-15.28036,0.45115,0.04401,10.0
0.0,-9.71943,-14.61463,0.51612,0.04675,10.0
0.0,-8.51969,-13.87954,0.584,0.04974,10.0
0.0,-7.39591,-13.07894,0.6547,0.0527,10.0
0.0,-6.35315,-12.2166,0.72784,0.05529,10.0
0.0,-5.39452,-11.29621,0.80268,0.05718,10.0
0.0,-4.52136,-10.32137,0.87824,0.05807,10.0
0.0,-3.73345,-9.2956,0.9533,0.05776,10.0
0.0,-3.02921,-8.22231,1.02658,0.05618,10.0
0.0,-2.40591,-7.10482,1.09684,0.05343,10.0
0.0,-1.85985,-5.94634,1.163,0.04973,10.0
0.0,-1.38657,-4.74998,1.22424,0.04537,10.0
0.0,-0.98106,-3.51874,1.28002,0.04066,10.0
0.0,-0.63796,-2.2555,1.33012,0.0359,10.0
0.0,-0.35173,-0.96301,1.37459,0.03133,10.0
0.0,-0.26801,-0.52615,1.38821,0.02989,10.0
